"SAV ID","SAV Name","Best Site Sales Level 2 Name","Coverage","Contract Number","Covered Line Status","Contract Type","Contract Line End Quarter","Contract Line End Fiscal Year","Instance Shipped Fiscal Year","Service Brand Code","Offer Type Name","Asset Type","LDoS","LDoS Fiscal Quarter","LDoS FY","Business Entity Name","Sub Business Entity Name","Product Family","Product ID","Product Type","SWSS Flag","Default Service List Price USD","Item Quantity","Annual Extended Contract Line List USD Amount","Annual Contract Line Net USD Amount","Annualized Extended Contract Line List USD Amount","Annualized Contract Line Net USD Amount","Contract Line List Price USD","Contract Line Net Price USD","Asset List Amount"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","203992902","ACTIVE","SSSNT","20224","2022","2021","CISCO BRANDED","Others","Hardware","","Q9 FY1900","1900","Cloud Networking","NX9K","APIC","APIC-MR-X16G1RS-H","SERVER","N","","6","0","0","0","0","0","0","0"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","203960230","ACTIVE","SNT","20252","2025","2022","CISCO BRANDED","Others","Hardware","","Q9 FY1900","1900","Enterprise Switching","Ent. Switching - Access","C9300","PWR-C1-715WAC-P","POWER","N","","4","0","0","0","0","0","0","0"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","203960230","ACTIVE","SNT","20252","2025","2022","CISCO BRANDED","Others","Hardware","","Q9 FY1900","1900","Enterprise Switching","Ent. Switching - Access","C9300","C9300-SPS-NONE","POWER","N","","4","0","0","0","0","0","0","0"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","203992902","ACTIVE","SNT","20244","2024","2021","CISCO BRANDED","Others","Hardware","","Q9 FY1900","1900","Wireless","Ent. - Wireless","C9120AX","C9120AXI-MULTI","FUNCSYSTM","N","","30","0","0","0","0","0","0","0"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","203992902","ACTIVE","SNT","20244","2024","2021","CISCO BRANDED","Others","Perpetual Software","","Q9 FY1900","1900","Enterprise Switching","Ent. Switching - Access","OS","NETWORK-PNP-LIC","BASE","N","","52","0","0","0","0","0","0","0"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","204595218","SIGNED","SSSNT","20233","2023","2022","CISCO BRANDED","","Hardware","","Q9 FY1900","1900","Collaboration","TP Endpoints","CTSQS","CS-KITPLPTZ4K-K9","FUNCSYSTM","N","","4","7560.11263736264","4749.84","7580.88217757517","4762.88901098901","7560.11263736264","4749.84","77164.12"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","203992902","ACTIVE","SNT","20244","2024","2021","CISCO BRANDED","Others","Hardware","","Q9 FY1900","1900","Enterprise Switching","Ent. Switching - Access","C9300","C9300-24P-E","SWITCH","N","3970","10","13696.5","2098.127734","4565.5","2098.127734","13696.5","6294.383202","65511.8"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","203992902","ACTIVE","SNT","20244","2024","2021","CISCO BRANDED","Others","Hardware","","Q9 FY1900","1900","Enterprise Switching","Ent. Switching - Access","C9300","C9300-48P-E","SWITCH","N","6147","9","21207.15","3248.640585","7069.05","3248.640585","21207.15","9745.921755","101491.56"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","203992902","ACTIVE","SNT","20244","2024","2021","CISCO BRANDED","Others","Hardware","","Q9 FY1900","1900","Wireless","Ent. - Wireless","C9120AX","C9120AXI-I","FUNCSYSTM","N","2040","30","7038","1078.13635566667","2346","1078.13635566667","7038","3234.409067","64617.3"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","203992902","ACTIVE","SNT","20244","2024","2021","CISCO BRANDED","Others","Hardware","","Q9 FY1900","1900","Enterprise Switching","Ent. Switching - Access","C9400","C9407R-96U-BNDL-E","SWITCH","N","1181","1","4074.45","624.150201","1358.15","624.150201","4074.45","1872.450603","22989.16"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","203992902","ACTIVE","SNT","20251","2025","2021","CISCO BRANDED","Others","Perpetual Software","","Q9 FY1900","1900","Wireless","Ent. - Wireless","C9800SW","LIC-C9800-DTLS-K9","BASE","N","","2","0","0","0","0","0","0","0"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","203992902","ACTIVE","SNT","20244","2024","2021","CISCO BRANDED","Others","Hardware","","Q9 FY1900","1900","Enterprise Switching","Ent. Switching - Access","C9300","C9300-NM-2Y","ASSEMBLY","N","","19","0","0","0","0","0","0","57271.7"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","203992902","ACTIVE","SNT","20244","2024","2021","CISCO BRANDED","Others","Hardware","","Q9 FY1900","1900","Enterprise Switching","Ent. Switching - Access","C9300","CAB-SPWR-30CM","CABLE","N","","19","0","0","0","0","0","0","2124.58"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","203992902","ACTIVE","SNTP","20244","2024","2021","CISCO BRANDED","ISR","Perpetual Software","","Q9 FY1900","1900","Enterprise Routing","Ent. Access Routing","4400ISR","SL-44-SEC-K9","BASE","N","","2","0","0","0","0","0","0","9416"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","203992902","ACTIVE","SSSNT","20244","2024","2021","CISCO BRANDED","DNA Center","Hardware","","Q9 FY1900","1900","Enterprise Switching","Ent. Switching - Connected Platforms","DNAHW","DN2-PCIE-ID10GF","MULTIPROD","N","","1","0","0","0","0","0","0","2204.52"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","203992902","ACTIVE","SNT","20244","2024","2021","CISCO BRANDED","Others","Hardware","","Q9 FY1900","1900","Enterprise Switching","Ent. Switching - Access","C9300","STACK-T1-50CM","CABLE","N","","19","0","0","0","0","0","0","2236.3"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","203992902","ACTIVE","SNTP","20251","2025","2021","CISCO BRANDED","Others","Hardware","2027/07/31 00:00:00","Q4 FY2027","2027","Enterprise Routing","Ent. Edge Routing","ASR1000","ASR1001-X-PWR-AC","POWER","N","","4","0","0","0","0","0","0","0"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","203992902","ACTIVE","SNTP","20251","2025","2021","CISCO BRANDED","Others","Perpetual Software","2025/07/31 00:00:00","Q1 FY2026","2026","Enterprise Routing","Ent. Edge Routing","ASR1000","FLSA1-BIN-1X10GE","FEATURE","N","970","4","6693","1025.27596166667","2231","1025.27596166667","6693","3075.827885",""
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","203992902","ACTIVE","SSSNT","20244","2024","2021","CISCO BRANDED","Others","Hardware","","Q9 FY1900","1900","Enterprise Switching","Ent. Switching - Connected Platforms","DNAHW","DN2-SD19T61X-EV","MULTIPROD","N","","8","0","0","0","0","0","0","46138.4"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","203992902","ACTIVE","SSSNT","20244","2024","2021","CISCO BRANDED","DNA Center","Hardware","","Q9 FY1900","1900","Enterprise Switching","Ent. Switching - Connected Platforms","DNAHW","DN2-PCIE-IQ10GF","MULTIPROD","N","","1","0","0","0","0","0","0","2530.55"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","203992902","ACTIVE","SSSNT","20244","2024","2021","CISCO BRANDED","DNA Center","Hardware","","Q9 FY1900","1900","Enterprise Switching","Ent. Switching - Connected Platforms","DNAHW","DN2-PSU1-770W","MULTIPROD","N","","2","0","0","0","0","0","0","1645.44"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","203992902","ACTIVE","SNT","20244","2024","2021","CISCO BRANDED","Others","Perpetual Software","2026/02/28 00:00:00","Q3 FY2026","2026","Enterprise Switching","Ent. Switching - Access","C9300","S9300UK9-1612","BASE","N","","19","0","0","0","0","0","0","0"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","203992902","ACTIVE","SSSNT","20224","2022","2021","CISCO BRANDED","Others","Hardware","","Q9 FY1900","1900","Cloud Networking","NX3K","N3000","NXA-PAC-500W-PI","POWER","N","","4","0","0","0","0","0","0","0"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","203992902","ACTIVE","SSSNT","20224","2022","2021","CISCO BRANDED","Others","Perpetual Software","","Q9 FY1900","1900","Cloud Networking","NX9K","N9300","ACI-N9KDK9-14.2","BASE","N","","2","0","0","0","0","0","0","0"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","203992902","ACTIVE","SSSNT","20224","2022","2021","CISCO BRANDED","Others","Hardware","","Q9 FY1900","1900","Cloud Networking","NX9K","N9300","NXA-FAN-30CFM-B","POWER","N","","8","0","0","0","0","0","0","0"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","203992902","ACTIVE","SSSNT","20224","2022","2021","CISCO BRANDED","Others","Hardware","","Q9 FY1900","1900","Cloud Networking","SAN","MDS9000","CAB-9K10A-EU","DEVICES","N","","5","0","0","0","0","0","0","0"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","203992902","ACTIVE","SNTP","20244","2024","2021","CISCO BRANDED","Others","Hardware","2022/12/31 00:00:00","Q2 FY2023","2023","Enterprise Routing","Ent. Access Routing","4400ISR","SM-S-BLANK","ACCESSORY","N","","4","0","0","0","0","0","0","0"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","203992902","ACTIVE","SNT","20244","2024","2021","CISCO BRANDED","Others","Perpetual Software","","Q9 FY1900","1900","Wireless","Ent. - Wireless","AIRAP","SW9120AX-CAPWAP-K9","BASE","N","","30","0","0","0","0","0","0","0"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","203992902","ACTIVE","SNT","20244","2024","2021","CISCO BRANDED","Others","Hardware","","Q9 FY1900","1900","Enterprise Switching","Ent. Switching - Core","C9600","C9606-SLOT-BLANK","ACCESSORY","N","","2","0","0","0","0","0","0","0"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","203992902","ACTIVE","SNT","20244","2024","2021","CISCO BRANDED","Others","Hardware","","Q9 FY1900","1900","Enterprise Switching","Ent. Switching - Access","C9400","C9400-PWR-BLANK","ACCESSORY","N","","6","0","0","0","0","0","0","0"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","203992902","ACTIVE","SNT","20244","2024","2021","CISCO BRANDED","Others","Hardware","","Q9 FY1900","1900","Wireless","Ent. - Wireless","AIRCMN","AIR-AP-T-RAIL-R","ASSEMBLY","N","","30","0","0","0","0","0","0","0"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","NOT COVERED","","","N/A","19009","1900","2021","N/A","Others","Hardware","","Q9 FY1900","1900","Cloud Networking","NX3K","N3000","NXK-ACC-KIT-1RU","ASSEMBLY","N","","1","","","","","","","0"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","204476072","ACTIVE","SNT","20224","2022","2020","CISCO BRANDED","NW Sec - ASA Subsx NGFW","Hardware","","Q9 FY1900","1900","Security","Network Security","FPRHIGH","FPR4K-PSU-BLANK","BOARD","N","","2","0","0","0","0","0","0","242"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","204476072","ACTIVE","SNT","20224","2022","2020","CISCO BRANDED","NW Sec - ASA Subsx NGFW","Hardware","","Q9 FY1900","1900","Security","Network Security","FPRHIGH","FPR4K-RACK-MNT","BOARD","N","","2","0","0","0","0","0","0","955.9"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","204476072","ACTIVE","SNT","20224","2022","2020","CISCO BRANDED","NW Sec - ASA Subsx NGFW","Hardware","","Q9 FY1900","1900","Security","Network Security","FPRHIGH","FPR4K-ACC-KIT","BOARD","N","","2","0","0","0","0","0","0","423.5"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","204476072","ACTIVE","SNT","20224","2022","2020","CISCO BRANDED","NW Sec - ASA Subsx NGFW","Hardware","","Q9 FY1900","1900","Security","Network Security","FPRHIGH","FPR4K-SSD200","BOARD","N","","2","0","0","0","0","0","0","14507.9"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","NOT COVERED","","","N/A","19009","1900","2020","N/A","Others","Hardware","2027/02/28 00:00:00","Q3 FY2027","2027","Enterprise Switching","Optics - Ent. Networking Allocation","X2","X2-10GB-SR=","DEVICES","N","","10","","","","","","","24717"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","NOT COVERED","","","N/A","19009","1900","2020","N/A","Others","Hardware","","Q9 FY1900","1900","Enterprise Switching","Optics - Ent. Networking Allocation","SFPGE","GLC-TE=","DEVICES","N","40","4","","","","","","","2118.6"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","NOT COVERED","","","N/A","19009","1900","2021","N/A","Others","Hardware","","Q9 FY1900","1900","Cloud Networking","Optics - DC Allocation","QSFP40G","QSFP-H40G-CU3M=","DEVICES","N","18","3","","","","","","","882.75"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","NOT COVERED","","","N/A","19009","1900","2021","N/A","Others","Hardware","","Q9 FY1900","1900","Enterprise Switching","Optics - Ent. Networking Allocation","SFP10G","SFP-10G-LR=","DEVICES","N","704","8","","","","","","","37616.96"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","NOT COVERED","","","N/A","19009","1900","2021","N/A","Others","Hardware","","Q9 FY1900","1900","Enterprise Switching","Optics - Ent. Networking Allocation","SFP10G","SFP-10G-LR-S=","DEVICES","N","352","8","","","","","","","18832"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","NOT COVERED","","","N/A","19009","1900","2021","N/A","Others","Hardware","","Q9 FY1900","1900","Enterprise Switching","Optics - Ent. Networking Allocation","SFP10G","SFP-10G-SR-S=","DEVICES","N","180","12","","","","","","","9886.8"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","NOT COVERED","","","N/A","19009","1900","2021","N/A","Others","Hardware","","Q9 FY1900","1900","Cloud Networking","Optics - DC Allocation","QSFP40G","QSFP-40G-SR-BD=","DEVICES","N","96","4","","","","","","","5155.28"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","203992902","ACTIVE","SNT","20244","2024","2021","CISCO BRANDED","Others","Hardware","","Q9 FY1900","1900","Enterprise Switching","Ent. Switching - Access","C9300","C9300-SSD-NONE","ASSEMBLY","N","","19","0","0","0","0","0","0","0"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","203992902","ACTIVE","SNT","20244","2024","2021","CISCO BRANDED","Others","Software-Other","","Q9 FY1900","1900","Enterprise Switching","Ent. Switching - Access","C9300","C9300-NW-E-48","FEATURE","N","","9","0","0","0","0","0","0","0"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","203992902","ACTIVE","SNT","20244","2024","2021","CISCO BRANDED","PNABU - CISE","Hardware","","Q9 FY1900","1900","Security","ISE","CISE","SNS-HD600G10K12N","APPLIANCE","N","","8","0","0","0","0","0","0","0"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","203992902","ACTIVE","SNT","20244","2024","2021","CISCO BRANDED","Others","Hardware","","Q9 FY1900","1900","Enterprise Switching","Ent. Switching - Core","C9600","C9600-SUP-1","BOARD","N","","2","0","0","0","0","0","0","91806"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","203992902","ACTIVE","SNT","20244","2024","2021","CISCO BRANDED","Others","Hardware","","Q9 FY1900","1900","Enterprise Switching","Ent. Switching - Core","C9600","C9600-PWR-2KWAC","POWER","N","","6","0","0","0","0","0","0","21186"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","203992902","ACTIVE","SNT","20244","2024","2021","CISCO BRANDED","PNABU - CISE","Perpetual Software","","Q9 FY1900","1900","Security","ISE","CISE","SW-36X5-ISE-K9","APPSWIND","N","","2","0","0","0","0","0","0","0"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","203992902","ACTIVE","SNT","20251","2025","2021","CISCO BRANDED","Others","Hardware","","Q9 FY1900","1900","Wireless","Ent. - Wireless","C9800L","C9800L-RMNT","FUNCSYSTM","N","","2","0","0","0","0","0","0","529.66"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","203992902","ACTIVE","SNT","20251","2025","2021","CISCO BRANDED","Others","Perpetual Software","2026/02/28 00:00:00","Q3 FY2026","2026","Wireless","Ent. - Wireless","C9800L","SC9800LK9-1612","BASE","N","","2","0","0","0","0","0","0","0"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","203992902","ACTIVE","SSSNT","20224","2022","2021","CISCO BRANDED","Others","Perpetual Software","","Q9 FY1900","1900","Cloud Networking","NX9K","N9300","MODE-ACI-LEAF","APPSWIND","N","","2","0","0","0","0","0","0","0"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","203992902","ACTIVE","SSSNT","20224","2022","2021","CISCO BRANDED","","Subscription – T&C","","Q9 FY1900","1900","Cloud Networking","NX9K","N9300","C1-SUBS-OPTOUT","BASE","N","","2","0","0","0","0","0","0","0"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","203992902","ACTIVE","SSSNT","20224","2022","2021","CISCO BRANDED","Others","Hardware","","Q9 FY1900","1900","Cloud Networking","NX3K","N3000","NXK-ACC-KIT-1RU","ASSEMBLY","N","","2","0","0","0","0","0","0","0"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","203992902","ACTIVE","SNTP","20244","2024","2021","CISCO BRANDED","Others","Hardware","","Q9 FY1900","1900","Enterprise Routing","Ent. Access Routing","4400ISR","POE-COVER-4450","ASSEMBLY","N","","4","0","0","0","0","0","0","0"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","203992902","ACTIVE","SNT","20244","2024","2021","CISCO BRANDED","Others","Hardware","","Q9 FY1900","1900","Enterprise Switching","Ent. Switching - Access","C9400","C9400-S-BLANK","ACCESSORY","N","","1","0","0","0","0","0","0","0"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","203992902","ACTIVE","SNT","20244","2024","2021","CISCO BRANDED","Others","Hardware","","Q9 FY1900","1900","Enterprise Switching","Ent. Switching - Access","C9300","PWR-C1-715WAC-P","POWER","N","","19","0","0","0","0","0","0","0"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","203992902","ACTIVE","SNT","20244","2024","2021","CISCO BRANDED","PNABU - CISE","Hardware","","Q9 FY1900","1900","Security","ISE","CISE","SNS-PCIE-IRJ45","APPLIANCE","N","","2","0","0","0","0","0","0","0"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","203992902","ACTIVE","SNTP","20251","2025","2021","CISCO BRANDED","Others","Perpetual Software","2025/02/28 00:00:00","Q3 FY2025","2025","Enterprise Routing","Ent. Edge Routing","ASR1000","SASR1K1XUNLIK9-169","BASE","N","","2","0","0","0","0","0","0","0"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","203992902","ACTIVE","SNTP","20244","2024","2021","CISCO BRANDED","Others","Hardware","","Q9 FY1900","1900","Enterprise Routing","Ent. Access Routing","4400ISR","ACS-4460-FANASSY","ASSEMBLY","N","","2","0","0","0","0","0","0","0"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","204476072","ACTIVE","SNT","20224","2022","2020","CISCO BRANDED","NW Sec - ASA Subsx NGFW","Hardware","","Q9 FY1900","1900","Security","Network Security","FPRMID","FPR2110-ASA-K9","ROUTER","N","1760","2","1169.78","488.710945494506","2103.29901477833","878.716724657609","1169.78","488.710945494506","27817.36"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","204476072","ACTIVE","SNT","20224","2022","2020","CISCO BRANDED","NW Sec - ASA Subsx NGFW","Hardware","","Q9 FY1900","1900","Security","Network Security","FSIGHT","FMC1600-K9","SERVER","N","2879","1","1915.36","800.196272751678","3443.87389162562","1438.77654952888","1915.36","800.196272751678","29089.56"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","204476072","ACTIVE","SNT","20224","2022","2020","CISCO BRANDED","NW Sec - ASA Subsx NGFW","Hardware","","Q9 FY1900","1900","Security","Network Security","FPRMID","FPR2110-NGFW-K9","ROUTER","N","1760","2","1169.78","488.710945494506","2103.29901477833","878.716724657609","1169.78","488.710945494506","27817.36"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","204476072","ACTIVE","SNT","20224","2022","2021","CISCO BRANDED","NW Sec - ASA Subsx NGFW","Hardware","","Q9 FY1900","1900","Security","Network Security","FPRMID","FPR2K-FAN","BOARD","N","","1","0","0","0","0","0","0","1177"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","204476072","ACTIVE","SNT","20224","2022","2021","CISCO BRANDED","NW Sec - ASA Subsx NGFW","Hardware","","Q9 FY1900","1900","Security","Network Security","FSIGHT","FMC-M5-TPM-2.0","BOARD","N","","1","0","0","0","0","0","0","88.28"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","204476072","ACTIVE","SNT","20224","2022","2021","CISCO BRANDED","NW Sec - ASA Subsx NGFW","Hardware","","Q9 FY1900","1900","Security","Network Security","FSIGHT","FMC-M5-MSTOR-SD","BOARD","N","","1","0","0","0","0","0","0","123.59"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","204476072","ACTIVE","SNT","20224","2022","2021","CISCO BRANDED","NW Sec - ASA Subsx NGFW","Hardware","","Q9 FY1900","1900","Security","Network Security","FPRMID","FPR2K-SSD200","BOARD","N","","1","0","0","0","0","0","0","1759.62"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","203992902","ACTIVE","SNT","20244","2024","2021","CISCO BRANDED","Others","Hardware","","Q9 FY1900","1900","Enterprise Switching","Ent. Switching - Access","C9400","C9400-LC-48U","BOARD","N","","4","0","0","0","0","0","0","43219.44"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","203992902","ACTIVE","SSSNT","20244","2024","2021","CISCO BRANDED","DNA Center","Hardware","","Q9 FY1900","1900","Enterprise Switching","Ent. Switching - Connected Platforms","DNAHW","DN2-MSTOR-SD","MULTIPROD","N","","1","0","0","0","0","0","0","123.59"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","203992902","ACTIVE","SNT","20244","2024","2021","CISCO BRANDED","Others","Hardware","","Q9 FY1900","1900","Enterprise Switching","Ent. Switching - Core","C9600","C9600-LC-48YL","BOARD","N","","4","0","0","0","0","0","0","111862.08"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","203992902","ACTIVE","SSSNT","20244","2024","2021","CISCO BRANDED","Others","Hardware","","Q9 FY1900","1900","Enterprise Switching","Optics - Ent. Networking Allocation","SFP10G","SFP-H10GB-CU5M","DEVICES","N","6","2","0","0","0","0","0","0","353.1"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","NOT COVERED","","","N/A","19009","1900","2021","N/A","Others","Hardware","","Q9 FY1900","1900","Cloud Networking","NX3K","N3000","NXA-FAN-35CFM-PI","ACCESSORY","N","","5","","","","","","","0"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","204476072","ACTIVE","SNT","20224","2022","2020","CISCO BRANDED","NW Sec - ASA Subsx NGFW","Hardware","2027/01/31 00:00:00","Q3 FY2027","2027","Security","Network Security","FPRHIGH","FPR4110-NGFW-K9","ROUTER","N","14400","2","9579.4","4002.09900885668","17224.0443349754","7195.89230656497","9579.4","4002.09900885668","224321.9"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","204476072","ACTIVE","SNT","20224","2022","2020","CISCO BRANDED","NW Sec - ASA Subsx NGFW","Hardware","","Q9 FY1900","1900","Security","Network Security","FPRHIGH","FPR4K-FAN","BOARD","N","","12","0","0","0","0","0","0","5735.4"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","204476072","ACTIVE","SNT","20224","2022","2020","CISCO BRANDED","Others","Hardware","","Q9 FY1900","1900","Enterprise Switching","Optics - Ent. Networking Allocation","SFP10G","SFP-10G-SR","DEVICES","N","88","4","0","0","0","0","0","0","4684.48"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","204476072","ACTIVE","SNT","20224","2022","2020","CISCO BRANDED","NW Sec - ASA Subsx NGFW","Hardware","","Q9 FY1900","1900","Security","Network Security","FSIGHT","FMC-M5-MRAID-12G","BOARD","N","","1","0","0","0","0","0","0","2720.05"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","203960230","ACTIVE","SNT","20252","2025","2022","CISCO BRANDED","Others","Perpetual Software","2027/03/31 00:00:00","Q3 FY2027","2027","Enterprise Switching","Ent. Switching - Access","C9300","SC9300UK9-173","BASE","N","","4","0","0","0","0","0","0","0"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","203960230","ACTIVE","SNT","20252","2025","2022","CISCO BRANDED","Others","Hardware","","Q9 FY1900","1900","Enterprise Switching","Ent. Switching - Access","C3850","CAB-TA-EU","CABLE","N","","4","0","0","0","0","0","0","0"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","203960230","ACTIVE","SNT","20252","2025","2022","CISCO BRANDED","Others","Hardware","","Q9 FY1900","1900","Enterprise Switching","Ent. Switching - Access","C9300","C9300-SSD-NONE","ASSEMBLY","N","","4","0","0","0","0","0","0","0"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","203960230","ACTIVE","SNT","20252","2025","2022","CISCO BRANDED","Others","Hardware","","Q9 FY1900","1900","Enterprise Switching","Ent. Switching - Access","C3850","PWR-C1-BLANK","ASSEMBLY","N","","4","0","0","0","0","0","0","0"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","NOT COVERED","203240310","EXPIRED","SNT","20214","2021","2020","CISCO BRANDED","Others","Hardware","","Q9 FY1900","1900","Enterprise Switching","Ent. Switching - Access","C3850","CAB-TA-UK","CABLE","N","","6","0","0","0","0","0","0","0"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","204476072","ACTIVE","SNT","20224","2022","2020","CISCO BRANDED","NW Sec - ASA Subsx NGFW","Hardware","","Q9 FY1900","1900","Security","Network Security","FPRHIGH","FPR4K-NM-BLANK","BOARD","N","","4","0","0","0","0","0","0","484"
"276125289","Gulf of Suez Petroleum (GUPCO)","EMEAR_MEA","COVERED","204476072","ACTIVE","SNT","20224","2022","2020","CISCO BRANDED","NW Sec - ASA Subsx NGFW","Hardware","","Q9 FY1900","1900","Security","Network Security","FPRMID","FPR2K-SSD-BBLKD","BOARD","N","","4","0","0","0","0","0","0","588.52"
